ISODateWithMS,tag,iPos,goalTheta,actualTheta,goalPhi,actualPhi,opPower,opPowerSD,opTemp,laserPower,laserTemp,laserCaseTemp,laserCurrent,PDCurrent,LEDcurrent
2024-03-12T14:49:49.538,110,2398,64,96.65,52,55.94,9.45084e-10,2.45523e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:49:51.855,110,2399,66,98.63,52,55.94,9.82017e-10,2.33092e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:49:54.191,110,2400,68,100.65,52,55.94,1.0179e-09,2.16388e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:49:56.439,110,2401,70,102.63,52,55.94,1.05093e-09,2.17166e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:49:58.730,110,2402,72,104.65,52,55.94,1.08143e-09,1.94384e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:50:01.020,110,2403,74,106.63,52,55.94,1.10896e-09,1.74904e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:50:03.334,110,2404,76,108.64,52,55.94,1.13307e-09,1.55679e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:50:05.699,110,2405,78,110.62,52,55.94,1.15217e-09,1.10275e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:50:08.002,110,2406,80,112.64,52,55.94,1.16792e-09,1.13043e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:50:10.251,110,2407,82,114.65,52,55.94,1.18023e-09,8.9583e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:50:12.509,110,2408,84,116.63,52,55.94,1.18885e-09,6.58711e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:50:14.819,110,2409,86,118.65,52,55.94,1.19579e-09,4.86543e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:50:17.123,110,2410,88,120.63,52,55.94,1.19944e-09,4.65487e-13,10.264,0,0,0,0,0,0
2024-03-12T14:50:19.339,111,2411,90,122.65,52,55.94,1.19986e-09,3.94663e-13,10.264,0,0,0,0,0,0
2024-03-12T14:50:21.602,110,2412,92,124.66,52,55.94,1.19851e-09,4.08789e-13,10.264,0,0,0,0,0,0
2024-03-12T14:50:23.889,110,2413,94,126.64,52,55.94,1.19463e-09,5.48821e-13,10.264,0,0,0,0,0,0
2024-03-12T14:50:26.149,110,2414,96,128.66,52,55.94,1.18738e-09,5.75277e-13,10.264,0,0,0,0,0,0
2024-03-12T14:50:28.432,110,2415,98,130.64,52,55.94,1.1778e-09,8.43399e-13,10.264,0,0,0,0,0,0
2024-03-12T14:50:30.670,110,2416,100,132.65,52,55.94,1.16572e-09,8.79556e-13,10.264,0,0,0,0,0,0
2024-03-12T14:50:32.919,110,2417,102,134.63,52,55.94,1.14997e-09,1.11249e-12,10.264,0,0,0,0,0,0
2024-03-12T14:50:35.161,110,2418,104,136.65,52,55.94,1.12993e-09,1.51976e-12,10.264,0,0,0,0,0,0
2024-03-12T14:50:37.460,110,2419,106,138.63,52,55.94,1.10497e-09,1.64973e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:50:39.722,110,2420,108,140.65,52,55.94,1.0762e-09,1.94875e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:50:42.052,110,2421,110,142.63,52,55.94,1.04547e-09,2.11458e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:50:44.328,110,2422,112,144.64,52,55.94,1.01227e-09,2.29874e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:50:46.649,110,2423,114,146.62,52,55.94,9.77285e-10,2.20071e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:50:48.979,110,2424,116,148.64,52,55.94,9.40374e-10,2.3017e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:50:51.293,110,2425,118,150.65,52,55.94,9.03111e-10,2.27384e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:50:53.605,110,2426,120,152.63,52,55.94,8.66286e-10,2.29389e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:50:55.902,110,2427,122,154.65,52,55.94,8.27927e-10,2.62937e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:50:58.186,110,2428,124,156.63,52,55.94,7.88579e-10,2.63492e-12,10.264,0,0,0,0,0,0
2024-03-12T14:51:00.453,110,2429,126,158.65,52,55.94,7.39121e-10,3.03823e-12,10.264,0,0,0,0,0,0
2024-03-12T14:51:02.756,110,2430,128,160.66,52,55.94,6.85326e-10,3.51291e-12,10.264,0,0,0,0,0,0
2024-03-12T14:51:05.005,110,2431,130,162.64,52,55.94,6.29768e-10,3.72956e-12,10.264,0,0,0,0,0,0
2024-03-12T14:51:07.267,110,2432,132,164.66,52,55.94,5.72601e-10,3.53247e-12,10.264,0,0,0,0,0,0
2024-03-12T14:51:09.554,110,2433,134,166.64,52,55.94,5.1463e-10,3.91502e-12,10.264,0,0,0,0,0,0
2024-03-12T14:51:11.829,110,2434,136,168.65,52,55.94,4.57369e-10,3.69822e-12,10.264,0,0,0,0,0,0
2024-03-12T14:51:14.121,110,2435,138,170.63,52,55.94,4.01243e-10,3.60074e-12,10.264,0,0,0,0,0,0
2024-03-12T14:51:16.386,110,2436,140,172.65,52,55.94,3.45681e-10,3.41555e-12,10.264,0,0,0,0,0,0
2024-03-12T14:51:18.680,110,2437,142,174.63,52,55.94,2.9389e-10,3.51118e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:51:20.993,110,2438,144,176.65,52,55.94,2.43746e-10,3.02445e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:51:23.293,110,2439,146,178.63,52,55.94,1.97988e-10,2.83873e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:51:25.574,110,2440,148,180.64,52,55.94,1.56203e-10,2.85779e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:51:27.869,110,2441,150,182.62,52,55.94,1.19543e-10,2.35056e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:51:30.147,110,2442,152,184.64,52,55.94,8.79422e-11,2.12875e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:51:32.459,110,2443,154,186.65,52,55.94,6.22342e-11,1.69774e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:51:34.743,110,2444,156,188.63,52,55.94,4.28651e-11,1.1696e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:51:36.972,110,2445,158,190.65,52,55.94,3.01749e-11,9.02398e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:51:39.209,110,2446,160,192.63,52,55.94,2.35739e-11,5.76211e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:51:41.493,110,2447,162,194.65,52,55.94,1.9275e-11,5.02658e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:51:43.785,110,2448,164,196.63,52,55.94,1.59149e-11,4.6345e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:51:46.071,110,2449,166,198.64,52,55.94,1.24073e-11,4.62513e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:51:48.350,110,2450,168,200.62,52,55.94,7.48804e-12,5.59839e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:51:50.618,110,2451,170,202.64,52,55.94,-1.1318e-12,6.79971e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:51:52.888,110,2452,172,204.65,52,55.94,-4.38522e-12,4.42844e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:51:55.130,110,2453,174,206.63,52,55.94,-4.67418e-12,4.03143e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:51:57.403,110,2454,176,208.65,52,55.94,-4.70871e-12,3.97403e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:51:59.699,110,2455,178,210.63,52,55.94,-4.53321e-12,4.01799e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:52:01.983,110,2456,180,212.65,52,55.94,-4.4687e-12,3.98087e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:52:03.848,120,2457,180,212.65,52,55.94,-4.56274e-12,4.01032e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:52:06.141,120,2458,178,210.67,52,55.94,-4.54334e-12,3.98162e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:52:08.415,120,2459,176,208.69,52,55.94,-4.68429e-12,4.00471e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:52:10.661,120,2460,174,206.67,52,55.94,-4.67619e-12,3.9847e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:52:12.940,120,2461,172,204.69,52,55.94,-4.65395e-12,4.03e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:52:15.175,120,2462,170,202.68,52,55.94,-2.57949e-12,4.41748e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:52:17.491,120,2463,168,200.7,52,55.94,5.2139e-12,7.09296e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:52:19.795,120,2464,166,198.68,52,55.94,1.10941e-11,5.34802e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:52:22.054,120,2465,164,196.7,52,55.94,1.47927e-11,4.78312e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:52:24.344,120,2466,162,194.68,52,55.94,1.79409e-11,4.66617e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:52:26.652,120,2467,160,192.67,52,55.94,2.18735e-11,4.61433e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:52:28.989,120,2468,158,190.69,52,55.94,2.72734e-11,5.46102e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:52:31.260,120,2469,156,188.67,52,55.94,3.78734e-11,8.80273e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:52:33.555,120,2470,154,186.69,52,55.94,5.50977e-11,1.16857e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:52:35.818,120,2471,152,184.68,52,55.94,7.83048e-11,1.68805e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:52:38.084,120,2472,150,182.7,52,55.94,1.0774e-10,2.03745e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:52:40.378,120,2473,148,180.68,52,55.94,1.42505e-10,2.20838e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:52:42.744,120,2474,146,178.7,52,55.94,1.82481e-10,2.46332e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:52:45.028,120,2475,144,176.68,52,55.94,2.26491e-10,3.07487e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:52:47.426,120,2476,142,174.67,52,55.94,2.75033e-10,3.022e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:52:49.690,120,2477,140,172.69,52,55.94,3.25368e-10,3.33911e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:52:51.978,120,2478,138,170.67,52,55.94,3.80059e-10,3.28618e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:52:54.279,120,2479,136,168.69,52,55.94,4.35414e-10,3.46214e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:52:56.603,120,2480,134,166.68,52,55.94,4.91884e-10,3.5563e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:52:58.875,120,2481,132,164.7,52,55.94,5.49633e-10,3.63789e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:53:01.135,120,2482,130,162.68,52,55.94,6.06499e-10,3.83656e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:53:03.446,120,2483,128,160.7,52,55.94,6.62189e-10,3.39082e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:53:05.707,120,2484,126,158.68,52,55.94,7.17058e-10,3.67572e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:53:08.009,120,2485,124,156.67,52,55.94,7.6832e-10,3.15561e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:53:10.332,120,2486,122,154.69,52,55.94,8.10039e-10,2.68013e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:53:12.653,120,2487,120,152.67,52,55.94,8.49302e-10,2.34524e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:53:14.902,120,2488,118,150.69,52,55.94,8.86086e-10,2.50288e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:53:17.159,120,2489,116,148.68,52,55.94,9.22356e-10,2.40838e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:53:19.507,120,2490,114,146.7,52,55.94,9.59184e-10,2.28804e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:53:21.799,120,2491,112,144.68,52,55.94,9.94804e-10,2.30444e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:53:24.068,120,2492,110,142.7,52,55.94,1.02818e-09,2.17422e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:53:26.386,120,2493,108,140.68,52,55.94,1.05958e-09,2.22287e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:53:28.652,120,2494,106,138.67,52,55.94,1.09e-09,2.01863e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:53:30.915,120,2495,104,136.69,52,55.94,1.11651e-09,1.8116e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:53:33.202,120,2496,102,134.67,52,55.94,1.13917e-09,1.45134e-12,10.2632,0,0,0,0,0,0
2024-03-12T14:53:35.497,120,2497,100,132.69,52,55.94,1.15679e-09,1.14324e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:53:37.833,120,2498,98,130.68,52,55.94,1.17107e-09,1.0264e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:53:40.171,120,2499,96,128.7,52,55.94,1.18226e-09,7.65059e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:53:42.467,120,2500,94,126.68,52,55.94,1.19052e-09,6.22209e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:53:44.696,120,2501,92,124.7,52,55.94,1.19593e-09,5.16725e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:53:46.922,121,2502,90,122.68,52,55.94,1.1989e-09,4.0852e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:53:49.203,120,2503,88,120.67,52,55.94,1.19957e-09,4.00213e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:53:51.459,120,2504,86,118.69,52,55.94,1.19752e-09,4.35427e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:53:53.824,120,2505,84,116.67,52,55.94,1.19266e-09,5.0604e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:53:56.131,120,2506,82,114.69,52,55.94,1.18527e-09,6.4525e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:53:58.418,120,2507,80,112.68,52,55.94,1.17443e-09,8.71549e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:54:00.746,120,2508,78,110.7,52,55.94,1.16078e-09,9.65002e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:54:03.031,120,2509,76,108.68,52,55.94,1.14367e-09,1.38025e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:05.323,120,2510,74,106.7,52,55.94,1.12149e-09,1.53063e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:07.574,120,2511,72,104.68,52,55.94,1.09567e-09,1.83915e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:09.898,120,2512,70,102.67,52,55.94,1.06623e-09,1.99911e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:12.189,120,2513,68,100.69,52,55.94,1.03453e-09,2.16044e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:14.451,120,2514,66,98.67,52,55.94,9.9949e-10,2.41148e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:16.732,120,2515,64,96.69,52,55.94,9.6315e-10,2.35424e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:19.025,120,2516,62,94.68,52,55.94,9.25031e-10,2.3893e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:21.296,120,2517,60,92.7,52,55.94,8.86953e-10,2.54143e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:23.576,120,2518,58,90.68,52,55.94,8.47605e-10,2.57839e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:25.818,120,2519,56,88.7,52,55.94,8.07358e-10,2.70994e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:28.063,120,2520,54,86.68,52,55.94,7.53872e-10,3.58035e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:30.313,120,2521,52,84.67,52,55.94,6.95999e-10,4.00126e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:32.649,120,2522,50,82.69,52,55.94,6.38002e-10,3.59207e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:34.982,120,2523,48,80.67,52,55.94,5.78474e-10,3.83508e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:37.393,120,2524,46,78.69,52,55.94,5.19487e-10,3.66295e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:39.679,120,2525,44,76.68,52,55.94,4.611e-10,3.94742e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:41.947,120,2526,42,74.7,52,55.94,4.0344e-10,3.68269e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:44.238,120,2527,40,72.68,52,55.94,3.47729e-10,3.62148e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:46.480,120,2528,38,70.7,52,55.94,2.94506e-10,3.27792e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:48.823,120,2529,36,68.68,52,55.94,2.4512e-10,2.92735e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:51.143,120,2530,34,66.67,52,55.94,1.98413e-10,2.95376e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:53.470,120,2531,32,64.69,52,55.94,1.5676e-10,2.83595e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:55.701,120,2532,30,62.67,52,55.94,1.19976e-10,2.41002e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:54:58.034,120,2533,28,60.69,52,55.94,8.79171e-11,1.97909e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:55:00.338,120,2534,26,58.68,52,55.94,6.1334e-11,1.68683e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:55:02.639,120,2535,24,56.7,52,55.94,4.18154e-11,1.30491e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:55:04.872,120,2536,22,54.68,52,55.94,2.82681e-11,9.75399e-13,10.2616,0,0,0,0,0,0
2024-03-12T14:55:07.131,120,2537,20,52.7,52,55.94,2.14808e-11,5.55514e-13,10.2616,0,0,0,0,0,0
2024-03-12T14:55:09.447,120,2538,18,50.68,52,55.94,1.73212e-11,4.56635e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:55:11.700,120,2539,16,48.67,52,55.94,1.39181e-11,4.69295e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:55:13.959,120,2540,14,46.69,52,55.94,1.10551e-11,4.48252e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:55:16.262,120,2541,12,44.67,52,55.94,7.9644e-12,4.54805e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:55:18.567,120,2542,10,42.69,52,55.94,-1.27641e-13,6.49709e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:55:20.818,120,2543,8,40.68,52,55.94,-4.15296e-12,4.58662e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:55:23.109,120,2544,6,38.7,52,55.94,-4.51392e-12,4.00453e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:55:25.397,120,2545,4,36.68,52,55.94,-4.51668e-12,4.00408e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:55:27.707,120,2546,2,34.7,52,55.94,-4.22897e-12,4.01994e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:55:29.977,122,2547,0,32.68,52,55.94,-4.16316e-12,4.01044e-13,10.2616,0,0,0,0,0,0
2024-03-12T14:55:32.474,112,2548,0,32.68,56,59.97,-4.19005e-12,3.95674e-13,10.2616,0,0,0,0,0,0
2024-03-12T14:55:34.793,110,2549,2,34.66,56,59.97,-4.20817e-12,4.02803e-13,10.2616,0,0,0,0,0,0
2024-03-12T14:55:37.132,110,2550,4,36.68,56,59.97,-4.57746e-12,3.99521e-13,10.2616,0,0,0,0,0,0
2024-03-12T14:55:39.443,110,2551,6,38.66,56,59.97,-4.57938e-12,4.00136e-13,10.2616,0,0,0,0,0,0
2024-03-12T14:55:41.662,110,2552,8,40.64,56,59.97,-4.41537e-12,4.02433e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:55:43.957,110,2553,10,42.65,56,59.97,-1.67836e-12,4.50525e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:55:46.269,110,2554,12,44.63,56,59.97,6.22253e-12,6.5018e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:55:48.571,110,2555,14,46.65,56,59.97,1.00805e-11,4.60501e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:55:50.837,110,2556,16,48.63,56,59.97,1.29012e-11,4.47464e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:55:53.094,110,2557,18,50.65,56,59.97,1.6156e-11,4.39049e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:55:55.310,110,2558,20,52.66,56,59.97,1.99047e-11,4.97786e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:55:57.669,110,2559,22,54.64,56,59.97,2.52506e-11,5.45965e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:56:00.011,110,2560,24,56.66,56,59.97,3.62648e-11,8.40349e-13,10.2632,0,0,0,0,0,0
2024-03-12T14:56:02.279,110,2561,26,58.64,56,59.97,5.35281e-11,1.21595e-12,10.2608,0,0,0,0,0,0
2024-03-12T14:56:04.604,110,2562,28,60.65,56,59.97,7.77991e-11,1.64825e-12,10.2608,0,0,0,0,0,0
2024-03-12T14:56:06.969,110,2563,30,62.63,56,59.97,1.07763e-10,1.8629e-12,10.2608,0,0,0,0,0,0
2024-03-12T14:56:09.283,110,2564,32,64.65,56,59.97,1.41523e-10,2.38509e-12,10.2608,0,0,0,0,0,0
2024-03-12T14:56:11.583,110,2565,34,66.63,56,59.97,1.81524e-10,2.64914e-12,10.2608,0,0,0,0,0,0
2024-03-12T14:56:13.897,110,2566,36,68.68,56,59.97,2.26377e-10,2.83903e-12,10.2608,0,0,0,0,0,0
2024-03-12T14:56:16.155,110,2567,38,70.66,56,59.97,2.73386e-10,3.17569e-12,10.2608,0,0,0,0,0,0
2024-03-12T14:56:18.385,110,2568,40,72.68,56,59.97,3.2482e-10,3.49273e-12,10.2608,0,0,0,0,0,0
2024-03-12T14:56:20.682,110,2569,42,74.66,56,59.97,3.78716e-10,3.76105e-12,10.2608,0,0,0,0,0,0
2024-03-12T14:56:23.011,110,2570,44,76.64,56,59.97,4.35663e-10,3.36623e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:56:25.345,110,2571,46,78.65,56,59.97,4.93318e-10,3.65587e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:56:27.615,110,2572,48,80.63,56,59.97,5.51537e-10,3.56688e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:56:29.889,110,2573,50,82.65,56,59.97,6.11343e-10,3.91121e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:56:32.176,110,2574,52,84.63,56,59.97,6.69386e-10,3.5898e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:56:34.499,110,2575,54,86.65,56,59.97,7.27278e-10,3.88352e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:56:36.725,110,2576,56,88.66,56,59.97,7.84922e-10,3.78765e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:56:39.014,110,2577,58,90.64,56,59.97,8.29032e-10,2.77741e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:56:41.262,110,2578,60,92.66,56,59.97,8.6853e-10,2.46203e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:56:43.521,110,2579,62,94.64,56,59.97,9.0723e-10,2.60511e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:56:45.758,110,2580,64,96.65,56,59.97,9.45257e-10,2.57462e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:56:48.062,110,2581,66,98.63,56,59.97,9.82273e-10,2.3828e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:56:50.330,110,2582,68,100.65,56,59.97,1.01792e-09,2.30591e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:56:52.615,110,2583,70,102.63,56,59.97,1.051e-09,2.07287e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:56:54.944,110,2584,72,104.65,56,59.97,1.0815e-09,1.87399e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:56:57.238,110,2585,74,106.66,56,59.97,1.10897e-09,1.79301e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:56:59.479,110,2586,76,108.64,56,59.97,1.13338e-09,1.59833e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:57:01.721,110,2587,78,110.62,56,59.97,1.15248e-09,1.24864e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:57:04.014,110,2588,80,112.64,56,59.97,1.16821e-09,9.54447e-13,10.26,0,0,0,0,0,0
2024-03-12T14:57:06.285,110,2589,82,114.65,56,59.97,1.18055e-09,9.7226e-13,10.26,0,0,0,0,0,0
2024-03-12T14:57:08.590,110,2590,84,116.63,56,59.97,1.18947e-09,5.99505e-13,10.26,0,0,0,0,0,0
2024-03-12T14:57:10.902,110,2591,86,118.65,56,59.97,1.19599e-09,5.78005e-13,10.26,0,0,0,0,0,0
2024-03-12T14:57:13.189,110,2592,88,120.63,56,59.97,1.19935e-09,4.60148e-13,10.26,0,0,0,0,0,0
2024-03-12T14:57:15.448,111,2593,90,122.65,56,59.97,1.20001e-09,3.95817e-13,10.2608,0,0,0,0,0,0
2024-03-12T14:57:17.731,110,2594,92,124.66,56,59.97,1.19828e-09,4.31423e-13,10.2608,0,0,0,0,0,0
2024-03-12T14:57:19.950,110,2595,94,126.64,56,59.97,1.19422e-09,4.87276e-13,10.2608,0,0,0,0,0,0
2024-03-12T14:57:22.334,110,2596,96,128.66,56,59.97,1.1875e-09,5.998e-13,10.2608,0,0,0,0,0,0
2024-03-12T14:57:24.711,110,2597,98,130.64,56,59.97,1.17777e-09,7.20353e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:57:26.980,110,2598,100,132.65,56,59.97,1.16528e-09,9.22908e-13,10.2625,0,0,0,0,0,0
2024-03-12T14:57:29.211,110,2599,102,134.63,56,59.97,1.14954e-09,1.07543e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:57:31.514,110,2600,104,136.65,56,59.97,1.1294e-09,1.40002e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:57:33.799,110,2601,106,138.63,56,59.97,1.10455e-09,1.82833e-12,10.2625,0,0,0,0,0,0
2024-03-12T14:57:36.051,110,2602,108,140.65,56,59.97,1.07556e-09,1.99563e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:57:38.410,110,2603,110,142.63,56,59.97,1.04425e-09,2.01485e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:57:40.694,110,2604,112,144.64,56,59.97,1.01141e-09,2.3323e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:57:43.008,110,2605,114,146.62,56,59.97,9.76078e-10,2.21688e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:57:45.300,110,2606,116,148.64,56,59.97,9.39167e-10,2.40205e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:57:47.575,110,2607,118,150.65,56,59.97,9.01974e-10,2.42787e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:57:49.899,110,2608,120,152.63,56,59.97,8.64911e-10,2.30875e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:57:52.126,110,2609,122,154.65,56,59.97,8.26653e-10,2.77199e-12,10.2616,0,0,0,0,0,0
2024-03-12T14:57:54.438,110,2610,124,156.63,56,59.97,7.87244e-10,2.62871e-12,10.2616,0,0,0,0,0,0
